year,conference_ID,conference,state,team,seed,round,offense_efficiency,rank_offense_efficiency,points_above_offense_avg,rank_points_above_offense_avg,defense_efficiency,rank_defense_efficiency,points_above_defense_avg,rank_points_above_defense_avg,points_above_team_avg,rank_points_above_team_avg,games,wins,losses,win%,fieldgoal%,freethrow_fieldgoal,turnover%,turnover_forced%,rebound_offense%,rebound_defense%,opp_rebound_offense%,opp_rebound_defense%,2point%,3point%,block%,blocked%,assist%,opp_assist %,avg_height,experience,talent,freethrow%,opp_freethrow%,avg_points_possession,avg_points_nonpossession,%games_elite_team_loss,exp_win%_bubble_team,Column-45,Column-46,Column-47
3/20/14,MAAC,16,New York,Manhattan,13,64,107.54,102,106.544,136,97.2794,34,96.9886,52,9.55527,77,32,25,7,78.125,50.8,55.9,19.7,21.8,34.8,66.9,33.1,65.2,48.9,36.7,15.4,12.1,52.4,52.9,76.377,1.91,5.007,66.2,69.7,1.075,0.973,12.444,-0.5,,,
3/20/14,A10,1,Massachusetts,Massachusetts,6,64,105.606,157,109.841,86,98.03,46,95.6537,37,14.1875,49,32,24,8,75,50.6,40,18.8,18.8,34.3,68.4,31.6,65.7,50.1,34.7,12.6,12.8,55.7,55.5,76.647,2.092,27.037,68.2,67.1,1.057,0.983,24.043,3.6,,,
3/20/14,Amer,4,Tennessee,Memphis,8,32,107.885,94,111.252,62,98.7813,59,96.3212,44,14.9304,43,31,22,9,70.96774,52,39.9,18.8,20.6,36.1,66.8,33.2,63.9,52.7,33.5,11.4,9.4,60.6,51.2,76.699,2.054,69.609,65.3,65,1.081,0.987,28.502,2.8,,,
3/20/14,ASun,5,New York,Mercer,14,32,113.08,27,108.78,106,97.853,43,101.313,109,7.46633,98,31,23,8,74.19355,53.9,37.3,17.8,19.2,32.6,69.9,30.1,67.4,51.3,38.8,11.9,9.4,59.4,53.3,77.465,2.56,2.917,73.5,68.8,1.126,0.984,11.039,-2.8,,,
3/20/14,B10,6,Michigan,Michigan,2,8,117.142,5,122.369,3,103.024,121,99.5935,82,22.7757,12,33,25,8,75.75758,55.5,35.9,14.8,17.3,28.9,71.1,28.9,71.1,53.1,39.4,6.8,7.8,55.5,49.1,77.218,1.052,71.641,76.1,73.3,1.171,1.029,36.032,7.7,,,
3/20/14,B10,6,Michigan,Michigan St.,4,8,113.386,24,118.203,10,97.9993,45,94.4143,24,23.7886,11,34,26,8,76.47059,54.5,33.5,17.1,18.3,33.5,72.3,27.7,66.5,52.1,39.1,14.1,7.9,62.4,50.4,77.073,1.664,82.535,69.3,71.8,1.137,0.978,32.172,6.9,,,
3/20/14,Horz,14,Wisconsin,Milwaukee,15,64,103.161,207,104.63,181,103.862,147,104.266,164,0.3633,163,33,20,13,60.60606,49.6,45.5,20,18.5,28.6,68.9,31.1,71.4,49.8,33,6.4,11.5,58.1,47.6,76.747,1.98,6.6,73.3,74.6,1.03,1.038,13.476,-6.1,,,
3/20/14,NEC,21,Maryland,Mount St. Mary's,16,68,108.139,90,107.491,124,110.209,300,111.241,292,-3.75021,207,32,16,16,50,51.7,37.3,17,18.8,28.3,66.9,33.1,71.7,50.4,35.6,6.8,8.3,45.8,45.3,76.317,1.746,2.524,74.1,73.2,1.077,1.101,14.292,-9.4,,,
3/20/14,B10,6,Nebraska,Nebraska,11,64,102.429,221,108.82,105,99.169,63,95.6836,38,13.1363,54,31,19,12,61.29032,48.3,42.8,16.7,19,26.1,71.1,28.9,73.9,47.1,33.9,8.9,9.1,42.7,50.8,77.264,1.362,46.368,71.9,67.4,1.026,0.994,31.541,1.3,,,
3/20/14,MWC,20,New Mexico,New Mexico,7,64,111.799,41,113.782,34,99.3433,66,96.2346,43,17.5475,31,33,27,6,81.81818,51.4,47,15.9,14.9,32.8,71.4,28.6,67.2,51.8,33.7,13.5,7.7,61.6,49.9,78.348,1.938,19.974,72.7,72.5,1.12,0.996,21.24,4.4,,,
3/20/14,WAC,32,New Mexico,New Mexico St.,13,64,113.903,21,112.746,44,100.01,77,102.113,123,10.6331,71,34,25,9,73.52941,53.5,54.8,18.8,16.1,37.9,66.8,33.2,62.1,53.2,36.2,13.5,6.1,50.3,39.7,77.679,1.917,18.464,68.6,73.1,1.137,1.001,13.619,-2.3,,,
3/20/14,ACC,2,North Carolina ,North Carolina,6,32,107.984,92,111.545,54,97.9093,44,93.1571,16,18.3881,29,32,23,9,71.875,49.8,44.6,17.1,19.4,37.8,68.7,31.3,62.2,49.6,33.6,12.7,8.4,56.1,45.9,77.277,1.199,85.624,62.5,66.5,1.082,0.979,30.458,4.2,,,
3/20/14,MEAC,18,0,North Carolina Central,14,64,110.774,50,107.276,128,91.1249,9,98.9836,71,8.29208,89,31,26,5,83.87097,50.2,50.8,17.4,24,35.4,67.2,32.8,64.6,50.8,32.6,12,11.6,59,50,76.001,2.526,2.483,72.6,69.1,1.106,0.907,10.219,-0.6,,,
3/20/14,ACC,2,North Carolina ,North Carolina St.,12,64,108.169,88,113.205,39,106.233,212,102.658,130,10.5467,73,34,21,13,61.76471,49.8,36.4,15.9,17.5,34.7,63.8,36.2,65.3,51.3,30.3,10.4,8.3,49.3,48.1,78.164,1.062,63.363,66.1,72.1,1.08,1.06,29.638,0.6,,,
3/20/14,Sum,30,North Dakota,North Dakota St.,12,32,116.89,6,116.004,20,105.246,183,103.42,149,12.5832,59,28,22,6,78.57143,55,41.7,15.5,17.4,31.4,72.6,27.4,68.6,56,34.9,12.7,5,43.3,51.1,77.811,2.313,6.109,75.4,75.4,1.166,1.053,14.3,0.2,,,
3/20/14,B10,6,Ohio,Ohio St.,6,64,106.678,127,109.354,94,91.1081,8,87.6797,3,21.6743,15,34,25,9,73.52941,50.3,42.8,17.1,22,30,70,30,70,51,32.6,12.3,8.6,49.9,43.4,77.464,2.15,83.039,68.9,71,1.066,0.913,28.439,4.5,,,
3/20/14,B12,7,Oklahoma,Oklahoma,5,64,113.353,25,117.886,12,104.559,165,99.4806,81,18.4058,28,32,23,9,71.875,52,40,15.8,17.7,32.3,69.4,30.6,67.7,49.3,37.8,8.4,8.5,53.1,47.8,76.84,1.251,61.684,75,70.9,1.132,1.046,29.271,4.1,,,
3/20/14,B12,7,Oklahoma,Oklahoma St.,9,64,113.295,26,115.772,21,97.3924,36,94.2393,23,21.5328,16,33,21,12,63.63636,52.8,49.4,14.7,20,27.7,67.8,32.2,72.3,51.5,36.8,12.3,9.9,51.6,46.4,76.211,1.626,69.881,72.4,69,1.133,0.974,28.791,1.4,,,
3/20/14,P12,24,Oregon,Oregon,7,32,114.697,15,118.258,9,103.295,130,99.4749,80,18.783,27,32,23,9,71.875,53.4,42.9,16.3,19.3,32.8,68.2,31.8,67.2,50.7,39.2,8.8,10,52.7,50.1,75.908,2.211,58.907,76.6,70.9,1.147,1.037,25.655,2.6,,,
3/20/14,ACC,2,Pennsylvania,Pittsburgh,9,32,112.86,28,116.412,17,97.5045,38,94.8924,31,21.5198,17,34,25,9,73.52941,50.9,46,16.5,19.2,37.7,71.2,28.8,62.3,50,35.6,8.6,10.4,62.8,53.6,77.463,1.508,74.729,71.1,70.5,1.133,0.975,27.298,4.1,,,
3/20/14,BE,8,Rhode Island,Providence,11,64,109.064,73,114.031,30,103.506,140,99.2945,75,14.7367,45,34,22,12,64.70588,48.1,41.9,17.3,16.4,35.4,70,30,64.6,46,35,11.9,8.2,56.5,47.7,78.576,2.052,43.138,78.1,68.9,1.088,1.034,27.234,1.2,,,
3/20/14,A10,1,Pennsylvania,Saint Joseph's,10,64,107.73,98,111.261,61,101.03,94,98.2332,60,13.0273,55,33,24,9,72.72727,53.9,43.4,18.7,15.4,29.5,72.4,27.6,70.5,52,38,12.2,7.2,57.1,56.1,77.351,2.138,38.758,64.1,68.6,1.078,1.013,22.509,2.1,,,
3/20/14,A10,1,Missouri,Saint Louis,5,32,103.028,209,105.599,160,91.1002,7,89.8073,8,15.792,35,31,25,6,80.64516,49.7,40.6,18.6,21,29.2,70.9,29.1,70.8,50.5,32,10.3,12.4,58,46.8,76.18,2.475,14.572,71.1,69.4,1.032,0.91,21.668,3.8,,,
3/20/14,MWC,20,California,San Diego St.,4,16,106.932,123,109.055,99,90.8125,3,89.2312,7,19.8236,24,31,27,4,87.09677,46.8,44.9,15.3,21.1,36.1,70.5,29.5,63.9,45.4,33.9,13.8,10.7,39.7,48.4,78.555,1.858,55.124,66.4,68.2,1.07,0.905,22.259,6,,,
3/20/14,P12,24,California,Stanford,10,16,108.976,74,113.435,38,101.73,103,97.4392,56,15.9959,34,33,21,12,63.63636,51.9,44.6,16.8,17,29.5,72,28,70.5,50.3,37.1,11.5,6.6,46.6,56.7,78.449,2.423,73.42,70.3,71.9,1.091,1.019,28.957,1.1,,,
3/20/14,Slnd,29,Texas,Stephen F. Austin,12,32,116.078,8,111.44,56,96.7428,28,100.651,98,10.7884,70,31,29,2,93.54839,52.4,40.1,16.8,24.4,38.5,70.7,29.3,61.5,52.3,35.2,9.2,9.8,62.6,47.2,75.226,1.924,0.2,71.1,68.8,1.16,0.964,7.349,1.7,,,
3/20/14,ACC,2,New York,Syracuse,3,32,111.717,43,114.707,28,97.7423,41,93.2029,17,21.5042,18,32,27,5,84.375,48.2,38.8,14.6,21.9,38.1,68.3,31.7,61.9,47.5,33.5,17,7.7,49.6,63.8,78.485,1.424,87.563,70.3,66.9,1.119,0.977,28.889,7.9,,,
3/20/14,SEC,28,Tennessee,Tennessee,11,16,111.688,44,115.185,25,97.0495,31,93.4414,19,21.7438,14,32,20,12,62.5,49.3,41.3,17.2,17.2,39.7,72.4,27.6,60.3,49.2,33,12.1,10,49.6,44.5,78.128,2.051,70.938,70.8,69.4,1.116,0.972,27.83,0.4,,,
3/20/14,B12,7,Texas,Texas,7,32,106.37,134,110.262,78,100.598,85,95.2735,33,14.9889,41,33,23,10,69.69697,47.4,43.8,17.7,16.6,39.4,70,30,60.6,46.9,32.4,16,8.3,49.5,53.6,76.477,0.797,66.138,66.4,68.9,1.063,1.004,29.843,3.6,,,
3/20/14,SWAC,31,Texas,Texas Southern,16,68,109.188,69,106.018,151,106.076,207,112.768,321,-6.75033,248,32,18,14,56.25,51.6,49.5,19.2,15.8,33.5,68.9,31.1,66.5,50.6,35.9,8.2,10.5,55,50.5,76.437,2.628,14.806,71.1,68.4,1.091,1.06,8.739,-9.7,,,
3/20/14,CUSA,13,Oklahoma,Tulsa,13,64,105.665,155,105.972,153,96.9019,29,96.6323,46,9.33939,79,33,21,12,63.63636,49.3,47.8,16.5,20.4,30.1,70.6,29.4,69.9,49.6,32.5,10.7,8.3,50.7,49.9,76.546,1.345,7.721,67.5,68.6,1.055,0.973,17.432,-3.6,,,
3/20/14,P12,24,California,UCLA,4,16,115.426,11,118.14,11,99.9588,73,95.8826,41,22.2575,13,34,26,8,76.47059,54.4,39,14.9,20.5,30.2,71.7,28.3,69.8,52.8,39.1,8.8,6.2,59.2,55.8,78.78,1.33,82.764,74.9,67.1,1.155,0.999,25.87,4.5,,,
3/20/14,A10,1,Virginia,VCU,5,64,105.321,162,108.679,109,90.8369,4,88.4655,5,20.2135,23,34,26,8,76.47059,47.8,35.7,17.2,25.6,35.1,69.3,30.7,64.9,45.5,34.9,11.4,10.2,50,48.1,76.386,1.651,34.176,67.4,66.6,1.051,0.909,23.556,3.6,,,
3/20/14,BE,8,Pennsylvania,Villanova,2,32,114.183,18,117.154,14,96.7318,27,91.8909,10,25.2627,7,32,28,4,87.5,54,45,17.2,20.2,33.1,71.1,28.9,66.9,53.9,36.1,10.8,7.5,60.7,54,77.532,1.542,68.549,71.3,70.4,1.142,0.968,27.216,8.3,,,
3/20/14,ACC,2,Virginia,Virginia,1,16,108.671,80,113.85,31,91.0974,6,87.4218,2,26.4285,4,34,28,6,82.35294,50.6,42.4,16.8,18.8,34.8,73.6,26.4,65.2,48.9,36.5,11.9,9.6,56.8,50.1,78.348,1.452,71.947,66.3,66.9,1.086,0.911,30.369,8.2,,,
3/20/14,BSky,9,Utah,Weber St.,16,64,110.674,54,106.025,150,105.025,179,106.516,211,-0.49027,170,28,17,11,60.71429,54.8,50,19.1,13.6,28,71.3,28.7,72,52.2,39.4,8.7,5.9,55.4,47.1,77.16,1.609,6.732,73.8,71.1,1.105,1.048,9.596,-6.9,,,
3/20/14,MAC,17,Michigan,Western Michigan,14,64,106.304,136,106.443,137,100.561,84,102.024,122,4.41973,124,31,22,9,70.96774,52.4,51.7,20.9,18.5,31.4,68.4,31.6,68.6,54.1,33,10,9.7,46.8,52.5,77.081,1.641,9.135,71.8,71.1,1.067,1.007,12.19,-2.9,,,
3/20/14,MVC,19,Kansas,Wichita St.,1,32,115.962,9,117.117,15,92.4094,12,91.937,11,25.1804,8,33,33,0,100,52,47.3,16.2,18.5,35.4,74.1,25.9,64.6,52,34.7,14.9,7.6,54,48.3,76.437,1.929,8.712,72.9,65.2,1.158,0.925,15.817,8.1,,,
3/20/14,B10,6,Wisconsin,Wisconsin,2,4,115.242,12,120.678,4,101.085,96,96.8522,50,23.8262,10,33,26,7,78.78788,53.1,44.1,12.6,15.6,27.9,72.3,27.7,72.1,51.3,37.3,8.3,9,50.1,39.5,76.946,1.682,66.98,74.4,71.8,1.152,1.012,32.853,7.9,,,
3/20/14,SC,27,South Carolina,Wofford,15,64,104.578,174,100.924,241,100.945,91,102.947,141,-2.02301,191,29,17,12,58.62069,49.2,33.9,16.4,19.7,31.2,70.9,29.1,68.8,47.3,35.9,4.3,9.5,51.1,44.2,75.689,1.295,1.02,66.5,68.7,1.043,1.007,12.999,-6.5,,,
3/20/14,BE,8,Ohio,Xavier,12,68,109.087,72,113.691,36,102.808,116,98.6757,65,15.0151,40,33,21,12,63.63636,51.9,42,18.7,17,34.1,71.2,28.8,65.9,51.5,35.4,8.4,11.6,57.9,61.6,77.028,1.471,63.684,68.8,66.6,1.09,1.025,29.174,1.4,,,
3/20/13,MAC,17,Ohio,Akron,12,64,106.661,62,107.801,78,92.3323,31,94.0583,37,13.7427,52,31,25,6,80.64516,51.4,36.8,20.4,20.5,37.8,69.8,30.2,62.2,52.2,33.2,14.4,8.5,58.2,50.4,77.857,1.73,28.109,64.3,71.5,1.067,0.923,14.733,0.3,,,
3/20/13,AE,3,New York,Albany,15,64,102.015,147,102.346,173,95.7794,66,101.191,142,1.15535,150,34,24,10,70.58824,49.8,40.3,21.2,19.9,31.7,71.7,28.3,68.3,47.4,36.4,5.9,10.2,51.2,46.1,75.572,2.227,0.2,73.4,65.3,1.022,0.957,11.678,-4.5,,,
3/20/13,P12,24,Arizona,Arizona,6,16,108.948,28,114.263,18,94.7472,53,93.7326,34,20.5305,17,32,25,7,78.125,51.9,37.4,19.5,20.5,35.4,72.8,27.2,64.6,50.3,36.3,10.3,9.8,55.3,49.3,78.072,1.621,89.719,74.8,70.4,1.089,0.946,26.545,4.6,,,
3/20/13,OVC,22,Tennessee,Belmont,11,64,112.45,11,111.598,35,94.4447,49,95.8476,65,15.7507,39,30,24,6,80,56.8,32.4,19.8,25,30.4,66.1,33.9,69.6,57.1,37.6,8.1,11.5,57.2,53.8,76.268,2.311,12.834,73.5,70.6,1.123,0.944,15.327,0.1,,,
3/20/13,MWC,20,Idaho,Boise St.,13,68,107.066,54,113.2,25,100.03,155,98.0999,94,15.1001,45,29,19,10,65.51724,51.6,33.7,18.4,20.1,30.1,75.4,24.6,69.9,48.2,38.7,5.2,8.6,49.9,56.6,76.494,1.352,0.423,74.9,71.2,1.067,0.998,25.683,-0.2,,,
3/20/13,Pat,25,Pennsylvania,Bucknell,11,64,107.665,43,107.882,76,92.2643,29,94.4384,41,13.4434,55,32,27,5,84.375,49.9,36.6,15.1,14.3,29.6,75.8,24.2,70.4,48.6,36,10.7,5.7,55.8,48.8,77.251,2.186,1.731,74.6,69.8,1.075,0.923,13.42,1,,,
3/20/13,A10,1,Indiana,Butler,6,32,105.585,79,110.071,51,97.8349,107,95.2626,49,14.8086,48,33,25,8,75.75758,51,38.1,20.5,17.3,36.2,74,26,63.8,50.7,34.3,6.3,9.1,53.8,48.4,76.863,1.706,60.376,68.9,69.9,1.055,0.98,29.694,4.7,,,
3/20/13,P12,24,California,California,12,32,101.459,161,107.434,87,96.5891,79,94.7044,44,12.7298,59,31,20,11,64.51613,48.2,31.3,18.8,16.6,32.8,69.4,30.6,67.2,48.9,30.4,11.5,7,55.5,51.3,77.908,1.698,60.347,72.5,69.4,1.014,0.967,27.791,0.5,,,
3/20/13,BE,8,Ohio,Cincinnati,10,64,100.726,171,105.794,116,90.7086,15,90.2087,13,15.5856,40,33,22,11,66.66667,46.2,36.2,19.5,20.1,38.8,70.1,29.9,61.2,45.3,31.7,16.2,8.9,52.7,52.9,77.15,2.206,45.606,64.9,65.6,1.014,0.895,29.557,1.7,,,
3/20/13,P12,24,Colorado,Colorado,10,64,101.747,154,107.269,91,95.4937,61,92.4737,26,14.7956,49,32,21,11,65.625,48.6,41.4,19.9,19.4,33.9,69.5,30.5,66.1,47.2,34.7,8.4,10.1,42.3,46.5,77.38,1.163,58.643,68.4,69.2,1.021,0.956,29.032,1.4,,,
3/20/13,MWC,20,Colorado,Colorado St.,8,32,112.595,10,118.136,7,98.6876,136,97.9562,92,20.1795,19,31,23,8,74.19355,48.9,43.3,16.7,16.9,41.8,76.7,23.3,58.2,48.4,33.4,5.5,8.1,51.5,44,76.985,2.496,33.913,70.9,68.5,1.124,0.988,23.522,1.9,,,
3/20/13,MVC,19,Ohio,Creighton,7,32,115.805,3,119.389,5,97.0199,87,97.1644,81,22.2247,14,34,27,7,79.41176,59.1,33.6,18.8,16.2,29.2,73,27,70.8,56.4,42.1,6.7,7.5,64.4,51.4,76.553,1.914,38.512,75,68.1,1.158,0.969,22.691,3.5,,,
3/20/13,SC,27,North Carolina ,Davidson,14,64,112.788,9,112.441,32,95.8001,67,101.27,147,11.1711,66,32,25,7,78.125,53.3,38.7,17,18.9,29.2,72.1,27.9,70.8,52.2,36.6,7.1,8.7,56,41.7,77.82,2.27,23.91,80.1,72.1,1.127,0.956,13.113,-1.4,,,
3/20/13,ACC,2,North Carolina ,Duke,2,8,114.451,7,119.646,4,95.1267,59,92.9223,29,26.724,5,32,27,5,84.375,54.4,37.7,15.6,20.9,29.4,67.1,32.9,70.6,51.1,40.6,9,7.6,53.7,39.6,76.897,1.785,84.2,73.2,71.6,1.14,0.953,29.848,7.5,,,
3/20/13,SEC,28,Florida,Florida,3,8,114.451,8,118.162,6,85.6828,3,86.1792,4,31.9831,1,33,26,7,78.78788,55.8,29.1,17.7,22.4,34,71.4,28.6,66,54.9,38,9.7,7.8,56.5,50.2,77.119,2.172,74.049,68.1,64.7,1.143,0.857,24.664,4.1,,,
3/20/13,ASun,5,Florida,Florida Gulf Coast,15,16,103.586,110,103.304,152,95.8325,69,99.9512,125,3.35293,129,32,22,10,68.75,51.4,34.5,20.9,22.4,33.2,67.3,32.7,66.8,52.3,33.1,10.6,8.1,52.3,56.2,77.057,1.657,10.319,67,69.8,1.034,0.962,14.203,-4,,,
3/20/13,BE,8,Washington D.C,Georgetown,2,64,102.315,140,107.747,79,88.4906,6,85.5846,2,22.1624,15,31,25,6,80.64516,51.4,37,20.1,22.6,30.6,68.7,31.3,69.4,50.4,35.8,11.3,9.7,64.4,56.1,78.009,1.213,83.628,68,66.5,1.025,0.885,31.664,6.6,,,
3/20/13,WCC,33,Washington,Gonzaga,1,32,117.92,1,120.831,3,91.5809,21,91.8845,20,28.9467,4,32,30,2,93.75,55.5,41,17.1,20.9,37.4,69.8,30.2,62.6,55.9,36.4,8.2,8,54.3,46.9,77.484,1.767,33.185,71.2,68,1.181,0.914,22.395,7.6,,,
3/20/13,Ivy,15,Massachusetts,Harvard,14,32,106.623,65,108.139,73,99.3506,145,101.233,144,6.90592,98,27,18,9,66.66667,55,50.4,21.1,21.1,26.1,68.5,31.5,73.9,52.4,40.1,10.9,10.6,57.6,49.9,76.611,1.292,23.885,72.3,72.7,1.065,0.992,17.558,-2.6,,,
3/20/13,B10,6,Illinois,Illinois,7,32,104.028,103,110.496,48,99.3959,147,95.3564,52,15.1395,44,32,20,12,62.5,47.9,31.2,17.6,21.9,33.4,66.8,33.2,66.6,47.6,32.1,11.2,9.2,42.9,53.7,77.485,2.178,73.254,72.4,71.3,1.042,0.992,36.349,2.4,,,
3/20/13,B10,6,Indiana,Indiana,1,16,117.425,2,122.482,1,92.2932,30,92.5582,27,29.9242,3,33,27,6,81.81818,55.2,46,19.1,21.2,39.7,68.5,31.5,60.3,52.2,41.1,9.6,10.7,54.1,44.7,77.484,1.679,80.895,74.5,70.4,1.176,0.918,32.801,7.8,,,
3/20/13,MAAC,16,New York,Iona,15,64,112.06,15,114.644,14,104.874,267,106.791,256,7.85234,91,33,20,13,60.60606,52.5,32.7,16.9,19.5,32.8,66.6,33.4,67.2,50.5,37.3,7.6,10.8,54.7,55.4,75.374,2.016,22.901,77.8,66.2,1.119,1.051,15.075,-5.9,,,
3/20/13,B12,7,Iowa,Iowa St.,10,32,111.897,16,116.863,8,99.802,152,100.569,133,16.2941,36,33,22,11,66.66667,53.6,33.1,18.6,18.5,34.6,71.1,28.9,65.4,52.1,37,7.3,8.6,57.9,54.3,76.7,2.282,48.784,73.1,72.2,1.116,0.998,27.483,0.7,,,
3/20/13,CAA,12,Virginia,James Madison,16,64,100.486,176,99.5556,225,98.9792,139,101.23,143,-1.67462,191,34,20,14,58.82353,47.4,38.3,17.2,21.3,29.2,69.5,30.5,70.8,46.1,33.3,13.3,8.6,52.1,57.1,77.133,1.667,18.227,70.1,69.3,1.006,0.993,10.325,-8.9,,,
3/20/13,B12,7,Kansas,Kansas,1,16,109.623,24,113.253,24,89.303,9,87.8314,5,25.4211,6,34,29,5,85.29412,53.4,39.7,19.9,18.7,34.3,71.2,28.8,65.7,52.7,36.7,17.9,8,58.8,51.1,78.243,1.865,78.41,73.3,69,1.099,0.896,27.947,7.5,,,
3/20/13,B12,7,Kansas,Kansas St.,4,64,107.869,38,113.291,23,96.6436,82,95.0325,46,18.2582,27,33,26,7,78.78788,49.2,31.8,18.2,22.4,38.5,66,34,61.5,46.8,35.9,10,8.9,64.9,51.4,76.236,1.938,59.851,68.9,68.2,1.078,0.964,29.676,5.4,,,
3/20/13,A10,1,Pennsylvania,La Salle,13,16,107.345,51,110.546,46,97.857,109,97.2446,83,13.3018,57,30,21,9,70,51.5,31.5,17.3,22,29.6,67.1,32.9,70.4,49.1,37.1,8.5,10.1,55.8,50.4,75.618,1.728,25.678,73.8,69.5,1.072,0.976,23.333,0.3,,,
3/20/13,BSth,10,Virginia,Liberty,16,68,100.693,172,100.529,206,105.903,283,110.044,306,-9.51521,267,32,12,20,37.5,48.4,38.5,19.9,15.2,29.3,67.1,32.9,70.7,45,36.7,7.5,10.6,51.2,51.6,76.148,1.867,0.2,73.3,70.2,1.009,1.06,10.16,-15.6,,,
3/20/13,NEC,21,New York,LIU Brooklyn,16,68,112.364,13,111.069,42,107.894,317,112.442,326,-1.37364,187,33,20,13,60.60606,54.9,46.3,20.3,18.4,35,66.7,33.3,65,53.4,38.5,8.4,9.5,56.5,53.9,74.534,2.207,9.265,69,67.7,1.122,1.078,9.217,-8.6,,,
3/20/13,BE,8,Kentucky,Louisville,1,1,108.622,31,114.313,17,85.2644,2,83.1717,1,31.1411,2,34,29,5,85.29412,49.5,38.8,18.7,27.6,38.4,66.3,33.7,61.6,49.5,33.1,12.1,8.7,58,50.4,76.634,1.726,70.481,71.1,64.8,1.085,0.855,31.558,9,,,
3/20/13,BE,8,Wisconsin,Marquette,3,8,106.292,69,113.994,19,96.9634,85,95.3386,51,18.6549,25,31,23,8,74.19355,50.7,41.4,21,19.9,37.8,66.8,33.2,62.2,52.8,30.1,9.6,9.2,58.6,60.3,77.031,1.991,71.951,72.3,68.4,1.066,0.969,31.449,4.5,,,
3/20/13,CUSA,13,Tennessee,Memphis,6,32,107.78,41,108.62,68,92.5289,32,91.9204,21,16.6993,34,34,30,4,88.23529,53.2,37.9,20.8,22,36.2,69.4,30.6,63.8,51.8,37.9,16,8,62.4,50,76.903,1.761,72.385,66.6,67.6,1.079,0.926,18.445,4.5,,,
3/20/13,ACC,2,Florida,Miami FL,2,16,108.209,37,113.044,26,93.9237,41,90.7587,16,22.2852,13,33,27,6,81.81818,52.3,35.2,16.9,18.4,30.8,72.1,27.9,69.2,51.5,35.8,12.6,8.4,45,49.4,78.055,2.369,61.939,67.7,65,1.083,0.94,27.681,6.3,,,
3/20/13,B10,6,Michigan,Michigan,4,2,115.602,4,120.868,2,97.5973,100,95.8775,66,24.9907,9,32,25,7,78.125,54.4,28.7,14.3,18.9,32.5,70.4,29.6,67.5,53.5,37.5,7.7,8.2,51.1,52.6,77.272,0.784,74.354,71,68.1,1.157,0.979,32.68,6.2,,,
3/20/13,B10,6,Michigan,Michigan St.,3,16,105.282,87,112.662,29,92.8299,35,89.423,9,23.2393,10,32,24,8,75,50.7,36.7,20.5,19.7,35.5,71.7,28.3,64.5,50.4,34.4,10.8,8.5,53.7,51.5,77.449,1.306,87.215,71,66.2,1.053,0.926,37.025,6.7,,,
3/20/13,SB,26,Tennessee,Middle Tennessee,11,68,107.45,47,107.517,83,87.3946,5,91.9796,22,15.5372,41,33,28,5,84.84848,51.3,42.2,20.8,23.9,37,71,29,63,49.4,37.8,11.1,7.2,56.5,46.9,76.133,2.526,13.326,69.3,63.2,1.074,0.871,12.743,0.7,,,
3/20/13,B10,6,Minnesota,Minnesota,11,32,107.623,44,113.792,21,97.2391,92,94.6477,42,19.1442,23,32,20,12,62.5,49.1,41.9,21.7,20.1,44.1,67.1,32.9,55.9,49.1,32.6,16.3,9.3,61.9,56.3,77.26,1.964,46.837,68.5,68.9,1.076,0.97,34.85,2.1,,,
3/20/13,SEC,28,Mississippi,Mississippi,12,32,108.453,35,112.338,34,94.1225,43,95.8159,64,16.5223,35,34,26,8,76.47059,49.3,39.3,15.8,21.7,33.8,68.1,31.9,66.2,49.3,33,13.6,7.5,46.3,54.4,76.985,1.846,66.788,68.4,66.1,1.087,0.939,21.197,1.6,,,
3/20/13,SEC,28,Missouri,Missouri,9,64,111.014,20,115.006,13,96.0797,73,95.7839,61,19.2225,22,33,23,10,69.69697,51.3,35.1,19.3,17.5,39.5,71.7,28.3,60.5,51.4,34,9.1,8.2,51.1,46.5,77.549,1.964,60.673,73.9,67.8,1.109,0.962,26.096,1.2,,,
3/20/13,BSky,9,Montana,Montana,13,64,108.559,34,105.569,121,100.819,170,102.857,177,2.71159,138,29,23,6,79.31034,54,41.3,18.9,18.5,25.1,69.4,30.6,74.9,52.5,37.8,8,7.6,52.6,47.7,76.945,1.764,13.694,76.7,70.4,1.083,1.009,11.573,-1.4,,,
3/20/13,MWC,20,New Mexico,New Mexico,3,64,103.444,116,110.537,47,92.598,33,89.8302,12,20.7068,16,34,29,5,85.29412,48.7,45.8,17.6,19.5,28.9,72.2,27.8,71.1,46.2,35.4,11.5,8.6,66.5,58.1,77.792,1.895,28.854,72.2,66.9,1.034,0.926,25.971,6.9,,,
3/20/13,WAC,32,New Mexico,New Mexico St.,13,64,103.371,117,105.566,122,95.6278,65,96.7219,74,8.84441,81,33,23,10,69.69697,50,47.9,21.8,18.7,36.4,70.2,29.8,63.6,50.3,32.6,14.2,8.2,48,46.6,78.345,1.61,18.788,65.8,71.1,1.034,0.955,14.948,-3.1,,,
3/20/13,ACC,2,North Carolina ,North Carolina,8,32,106.13,71,112.478,31,96.8499,84,95.3146,50,17.1634,32,33,23,10,69.69697,49.5,28,17.1,21.2,35.1,69.1,30.9,64.9,46.9,37,8.1,8.6,60.2,48.2,77.731,1.252,89.557,67.3,69.9,1.062,0.963,29.188,2.5,,,
